"alfred","alfred@hotmail.com","2015-08-23 13:51:08","Burning Water","Sim Marquardt","142894","1975"
"alfred","alfred@hotmail.com","2015-08-10 21:18:03","Burning Water","Sim Marquardt","142894","1975"
"alfred","alfred@hotmail.com","2015-09-21 23:55:01","Burning Water","Trent Swift III","236135","1967"
"alfred","alfred@hotmail.com","2015-09-07 14:05:06","Burning Water","Trent Swift III","236135","1967"
"alfred","alfred@hotmail.com","2015-10-18 17:55:28","Candy For Two","Bridgette Hilll","326137","1957"
"alfred","alfred@hotmail.com","2015-09-10 15:40:49","Candy For Two","Buddy Cummerata PhD","172740","1969"
"alfred","alfred@hotmail.com","2015-09-04 04:55:16","Candy For Two","Buddy Cummerata PhD","172740","1969"
"alfred","alfred@hotmail.com","2015-07-21 17:42:23","Candy For Two","Buddy Cummerata PhD","172740","1969"
"alfred","alfred@hotmail.com","2015-10-04 19:25:33","Candy For Two","Cruickshank Inc","187201","1955"
"alfred","alfred@hotmail.com","2015-09-29 12:11:18","Candy For Two","Cruickshank Inc","187201","1955"
"alfred","alfred@hotmail.com","2015-09-28 16:36:21","Candy For Two","Dr. Brice Rodriguez","321527","1994"
"alfred","alfred@hotmail.com","2015-09-25 18:27:59","Candy For Two","Dr. Brice Rodriguez","321527","1994"
"alfred","alfred@hotmail.com","2015-09-11 10:52:10","Candy For Two","Dr. Brice Rodriguez","321527","1994"
"alfred","alfred@hotmail.com","2015-08-09 23:02:18","Candy For Two","Dr. Brice Rodriguez","321527","1994"
"alfred","alfred@hotmail.com","2015-08-09 14:28:29","Candy For Two","Dr. Brice Rodriguez","321527","1994"
"alfred","alfred@hotmail.com","2015-10-19 15:50:58","Candy For Two","Emard-Haag","463092","1982"
"alfred","alfred@hotmail.com","2015-10-02 20:34:29","Candy For Two","Emard-Haag","463092","1982"
"alfred","alfred@hotmail.com","2015-09-16 00:48:15","Candy For Two","Emard-Haag","463092","1982"
"alfred","alfred@hotmail.com","2015-07-18 21:32:47","Candy For Two","Emard-Haag","463092","1982"
"alfred","alfred@hotmail.com","2015-08-24 09:31:21","Candy For Two","Gerlach Inc","124758","1981"
"alfred","alfred@hotmail.com","2015-10-20 20:45:27","Candy For Two","Legros, Corkery and Toy","141011","2005"
"alfred","alfred@hotmail.com","2015-08-27 19:50:43","Candy For Two","Mraz, Jones and Collier","157407","1998"
"alfred","alfred@hotmail.com","2015-10-02 20:16:49","Candy For Two","Ms. Amara Cremin","217693","2010"
"alfred","alfred@hotmail.com","2015-09-25 16:28:51","Candy For Two","Ms. Amara Cremin","217693","2010"
"alfred","alfred@hotmail.com","2015-08-08 13:20:00","Candy For Two","Ms. Amara Cremin","217693","2010"
"alfred","alfred@hotmail.com","2015-10-19 17:29:00","Candy For Two","Von-Heathcote","311861","2002"
"alfred","alfred@hotmail.com","2015-10-16 13:34:57","Candy For Two","Von-Heathcote","311861","2002"
"alfred","alfred@hotmail.com","2015-10-22 08:15:08","Candy For Two","West Inc","390842","1970"
"alfred","alfred@hotmail.com","2015-10-14 12:07:48","Covered and Warm","Betsy Mayert MD","140425","1965"
"alfred","alfred@hotmail.com","2015-09-11 09:54:16","Covered and Warm","Betsy Mayert MD","140425","1965"
"alfred","alfred@hotmail.com","2015-08-29 23:56:05","Covered and Warm","Betsy Mayert MD","140425","1965"
"alfred","alfred@hotmail.com","2015-09-17 04:45:58","Covered and Warm","Broderick Beahan DDS","453226","1953"
"alfred","alfred@hotmail.com","2015-09-10 00:01:17","Covered and Warm","Broderick Beahan DDS","453226","1953"
"alfred","alfred@hotmail.com","2015-09-02 02:48:52","Covered and Warm","Broderick Beahan DDS","453226","1953"
"alfred","alfred@hotmail.com","2015-10-15 01:26:49","Covered and Warm","Clementine Langworth","252829","1998"
"alfred","alfred@hotmail.com","2015-10-18 18:45:38","Covered and Warm","Emilio Abernathy","371879","1970"
"alfred","alfred@hotmail.com","2015-07-30 23:45:51","Covered and Warm","Emilio Abernathy","371879","1970"
"alfred","alfred@hotmail.com","2015-10-15 00:50:59","Covered and Warm","Mann-Reichert","163132","1977"
"alfred","alfred@hotmail.com","2015-10-14 07:44:20","Covered and Warm","Mann-Reichert","163132","1977"
"alfred","alfred@hotmail.com","2015-10-13 13:13:29","Covered and Warm","Mann-Reichert","163132","1977"
"alfred","alfred@hotmail.com","2015-10-06 05:29:23","Covered and Warm","Mann-Reichert","163132","1977"
"alfred","alfred@hotmail.com","2015-08-19 20:34:43","Covered and Warm","Margarett Dickens III","128481","2005"
"alfred","alfred@hotmail.com","2015-08-19 17:32:51","Covered and Warm","Margarett Dickens III","128481","2005"
"alfred","alfred@hotmail.com","2015-07-18 01:24:49","Covered and Warm","Margarett Dickens III","128481","2005"
"alfred","alfred@hotmail.com","2015-10-15 14:24:59","Covered and Warm","Pearl Bashirian DVM","301475","2004"
"alfred","alfred@hotmail.com","2015-08-19 01:52:09","Covered and Warm","Rippin-Steuber","430473","1952"
"alfred","alfred@hotmail.com","2015-09-23 12:33:52","Falling Flags","Bogisich Inc","250443","1941"
"alfred","alfred@hotmail.com","2015-10-04 18:30:06","Falling Flags","Celia Aufderhar PhD","211778","1965"
"alfred","alfred@hotmail.com","2015-09-18 17:09:32","Falling Flags","Celia Aufderhar PhD","211778","1965"
"alfred","alfred@hotmail.com","2015-10-20 00:34:33","Falling Flags","Cruickshank-Cormier","390199","1963"
"alfred","alfred@hotmail.com","2015-09-27 13:03:02","Falling Flags","Lakin Inc","446263","1972"
"alfred","alfred@hotmail.com","2015-08-06 19:01:28","Falling Flags","Lakin Inc","446263","1972"
"alfred","alfred@hotmail.com","2015-09-21 05:04:15","Falling Flags","Mr. Freeda Zemlak","323591","1995"
"alfred","alfred@hotmail.com","2015-10-06 14:46:35","Falling Flags","Ms. Durward O'Hara","395205","2015"
"alfred","alfred@hotmail.com","2015-08-17 19:56:08","Falling Flags","Ms. Durward O'Hara","395205","2015"
"alfred","alfred@hotmail.com","2015-08-07 05:48:27","Falling Flags","Purdy, Huels and Mueller","141928","2009"
"alfred","alfred@hotmail.com","2015-10-01 00:29:06","Falling Flags","Stanford Bechtelar","472479","1965"
"alfred","alfred@hotmail.com","2015-09-08 21:54:40","Falling Flags","Stanford Bechtelar","472479","1965"
"alfred","alfred@hotmail.com","2015-08-05 19:39:52","Falling Flags","White, Lind and Moen","159009","1960"
"alfred","alfred@hotmail.com","2015-09-25 01:44:00","Finding a New Sun","Antonina Streich I","218842","1961"
"alfred","alfred@hotmail.com","2015-09-02 02:44:38","Finding a New Sun","Antonina Streich I","218842","1961"
"alfred","alfred@hotmail.com","2015-08-18 19:12:03","Finding a New Sun","Antonina Streich I","218842","1961"
"alfred","alfred@hotmail.com","2015-10-16 22:55:48","Finding a New Sun","Bogan, Huels and Schmitt","167532","1984"
"alfred","alfred@hotmail.com","2015-10-01 14:26:00","Finding a New Sun","Meaghan Bechtelar","183555","1946"
"alfred","alfred@hotmail.com","2015-07-22 22:36:11","Finding a New Sun","Meaghan Bechtelar","183555","1946"
"alfred","alfred@hotmail.com","2015-08-04 23:18:35","Finding a New Sun","Metz Group","249554","2013"
"alfred","alfred@hotmail.com","2015-10-11 23:48:46","Finding a New Sun","Rodger O'Hara","387552","1989"
"alfred","alfred@hotmail.com","2015-10-24 00:17:24","Finding a New Sun","Torphy, Runolfsson and Kerluke","219086","1975"
"alfred","alfred@hotmail.com","2015-09-23 23:42:41","Finding a New Sun","Torphy, Runolfsson and Kerluke","219086","1975"
"alfred","alfred@hotmail.com","2015-08-11 09:59:46","Finding a New Sun","Torphy, Runolfsson and Kerluke","219086","1975"
"alfred","alfred@hotmail.com","2015-08-06 19:48:18","Finding a New Sun","Torphy, Runolfsson and Kerluke","219086","1975"
"alfred","alfred@hotmail.com","2015-08-30 03:08:47","Fishing With Chips","Cassidy Schneider","243505","2014"
"alfred","alfred@hotmail.com","2015-10-24 01:59:02","Fishing With Chips","Christian Witting","254244","1954"
"alfred","alfred@hotmail.com","2015-10-08 18:29:43","Fishing With Chips","Christian Witting","254244","1954"
"alfred","alfred@hotmail.com","2015-09-21 21:21:15","Fishing With Chips","Christian Witting","254244","1954"
"alfred","alfred@hotmail.com","2015-08-14 18:37:13","Fishing With Chips","Christian Witting","254244","1954"
"alfred","alfred@hotmail.com","2015-10-02 03:43:45","Fishing With Chips","Gerhold, Sauer and Orn","266972","1942"
"alfred","alfred@hotmail.com","2015-09-05 07:17:25","Fishing With Chips","Kellen Maggio","460311","2013"
"alfred","alfred@hotmail.com","2015-07-27 19:45:25","Fishing With Chips","Luis Crooks","163249","1974"
"alfred","alfred@hotmail.com","2015-09-04 00:51:55","Fishing With Chips","Sauer, Gleason and Schaefer","222184","1953"
"alfred","alfred@hotmail.com","2015-08-08 03:02:56","Fishing With Chips","Sauer, Gleason and Schaefer","222184","1953"
"alfred","alfred@hotmail.com","2015-07-22 18:22:22","Fishing With Chips","Sauer, Gleason and Schaefer","222184","1953"
"alfred","alfred@hotmail.com","2015-10-06 10:38:26","Fishing With Chips","Sigmund Jenkins","141853","1977"
"alfred","alfred@hotmail.com","2015-10-24 00:02:05","Fishing With Chips","Wiegand-Hickle","262391","2001"
"alfred","alfred@hotmail.com","2015-10-12 04:14:44","Free Parking","Adrain Hessel","448516","1983"
"alfred","alfred@hotmail.com","2015-10-11 23:18:20","Free Parking","Adrain Hessel","448516","1983"
"alfred","alfred@hotmail.com","2015-09-18 09:24:26","Free Parking","Fisher, Tillman and Cummerata","347039","1962"
"alfred","alfred@hotmail.com","2015-09-12 16:12:02","Free Parking","Fisher, Tillman and Cummerata","347039","1962"
"alfred","alfred@hotmail.com","2015-10-19 18:25:56","Free Parking","Geovanni Pouros DDS","404694","2013"
"alfred","alfred@hotmail.com","2015-08-15 23:22:30","Free Parking","Geovanni Pouros DDS","404694","2013"
"alfred","alfred@hotmail.com","2015-07-26 22:46:11","Free Parking","Geovanni Pouros DDS","404694","2013"
"alfred","alfred@hotmail.com","2015-10-07 08:20:01","Free Parking","Jennyfer Koelpin","454025","2004"
"alfred","alfred@hotmail.com","2015-10-06 04:10:28","Free Parking","Jonathan Stanton","251849","1981"
"alfred","alfred@hotmail.com","2015-09-24 19:15:20","Free Parking","Jonathan Stanton","251849","1981"
"alfred","alfred@hotmail.com","2015-10-14 22:27:52","Free Parking","Kemmer Group","136173","1946"
"alfred","alfred@hotmail.com","2015-07-20 12:30:27","Free Parking","Lelah Keeling PhD","266574","1951"
"alfred","alfred@hotmail.com","2015-08-23 06:54:02","Free Parking","Mr. Friedrich Weimann","211804","1975"
"alfred","alfred@hotmail.com","2015-07-24 00:43:08","Free Parking","Mr. Friedrich Weimann","211804","1975"
"alfred","alfred@hotmail.com","2015-08-12 02:18:02","Free Parking","Pollich-Pfeffer","251282","2015"
"alfred","alfred@hotmail.com","2015-07-31 06:30:48","Free Parking","Pollich-Pfeffer","251282","2015"
"alfred","alfred@hotmail.com","2015-09-14 14:14:14","Free Parking","Zieme Group","331539","1987"
"alfred","alfred@hotmail.com","2015-08-07 10:19:56","Free Parking","Zieme Group","331539","1987"
"alfred","alfred@hotmail.com","2015-09-13 01:41:14","Future Discretions","Gislason Inc","278892","2009"
"alfred","alfred@hotmail.com","2015-08-26 15:04:27","Future Discretions","Gislason Inc","278892","2009"
"alfred","alfred@hotmail.com","2015-10-10 23:17:54","Future Discretions","Miss Cedrick Mosciski","167162","1992"
"alfred","alfred@hotmail.com","2015-08-30 00:00:08","Future Discretions","Miss Cedrick Mosciski","167162","1992"
"alfred","alfred@hotmail.com","2015-10-19 19:46:32","Future Discretions","Miss Jakayla Welch","425519","2000"
"alfred","alfred@hotmail.com","2015-09-15 15:24:12","Future Discretions","Miss Jakayla Welch","425519","2000"
"alfred","alfred@hotmail.com","2015-09-09 23:00:57","Future Discretions","Miss Jakayla Welch","425519","2000"
"alfred","alfred@hotmail.com","2015-08-04 21:35:05","Future Discretions","Mrs. Vida Ledner","301171","2008"
"alfred","alfred@hotmail.com","2015-08-01 02:51:11","Future Discretions","Mrs. Vida Ledner","301171","2008"
"alfred","alfred@hotmail.com","2015-10-05 22:37:42","Future Discretions","Okuneva-Zieme","258446","1974"
"alfred","alfred@hotmail.com","2015-09-06 06:06:29","Future Discretions","Okuneva-Zieme","258446","1974"
"alfred","alfred@hotmail.com","2015-10-19 06:16:38","Future Discretions","Robel-Fay","417563","1941"
"alfred","alfred@hotmail.com","2015-10-19 04:00:51","Future Discretions","Robel-Fay","417563","1941"
"alfred","alfred@hotmail.com","2015-10-05 20:34:19","Future Discretions","Robel-Fay","417563","1941"
"alfred","alfred@hotmail.com","2015-09-27 11:38:55","Future Discretions","Robel-Fay","417563","1941"
"alfred","alfred@hotmail.com","2015-08-17 16:57:26","Future Discretions","Robel-Fay","417563","1941"
"alfred","alfred@hotmail.com","2015-10-02 06:24:55","Keyboard For Hire","Wunsch-Schinner","389696","1991"
"alfred","alfred@hotmail.com","2015-10-04 05:49:34","Next Day Previous Night","Garett Dicki Jr.","186310","1972"
"alfred","alfred@hotmail.com","2015-08-11 21:34:59","Next Day Previous Night","Herman Group","221877","1971"
"alfred","alfred@hotmail.com","2015-08-21 13:36:22","Next Day Previous Night","Hirthe, Abbott and Ratke","236981","1953"
"alfred","alfred@hotmail.com","2015-10-24 06:39:27","Next Day Previous Night","Rosalia Kirlin","199823","1956"
"alfred","alfred@hotmail.com","2015-10-18 05:03:32","Next Day Previous Night","Rosalia Kirlin","199823","1956"
"alfred","alfred@hotmail.com","2015-08-18 08:24:01","Next Day Previous Night","Stokes-Kihn","235810","1994"
"alfred","alfred@hotmail.com","2015-09-04 22:17:50","No Lonely Stars","Alda Toy","431299","2000"
"alfred","alfred@hotmail.com","2015-09-16 01:48:28","No Lonely Stars","Becker-Hartmann","154442","1946"
"alfred","alfred@hotmail.com","2015-10-03 16:41:11","No Lonely Stars","Cierra Rice","424625","1986"
"alfred","alfred@hotmail.com","2015-09-14 08:53:15","No Lonely Stars","Goyette, Ortiz and Streich","280392","1967"
"alfred","alfred@hotmail.com","2015-09-13 01:48:20","No Lonely Stars","Goyette, Ortiz and Streich","280392","1967"
"alfred","alfred@hotmail.com","2015-09-01 06:21:32","No Lonely Stars","Goyette, Ortiz and Streich","280392","1967"
"alfred","alfred@hotmail.com","2015-07-30 18:06:22","No Lonely Stars","Goyette, Ortiz and Streich","280392","1967"
"alfred","alfred@hotmail.com","2015-08-19 23:26:12","No Lonely Stars","Hauck, Bergstrom and Brown","211830","1964"
"alfred","alfred@hotmail.com","2015-08-01 12:16:17","No Lonely Stars","Hauck, Bergstrom and Brown","211830","1964"
"alfred","alfred@hotmail.com","2015-09-09 02:38:02","No Lonely Stars","Jaylin Walker","181233","1948"
"alfred","alfred@hotmail.com","2015-08-12 04:56:12","No Lonely Stars","Jaylin Walker","181233","1948"
"alfred","alfred@hotmail.com","2015-08-06 09:26:11","No Lonely Stars","Jaylin Walker","181233","1948"
"alfred","alfred@hotmail.com","2015-08-01 04:17:02","No Lonely Stars","Kirstin Emmerich DDS","458024","1946"
"alfred","alfred@hotmail.com","2015-07-28 23:11:43","No Lonely Stars","Kirstin Emmerich DDS","458024","1946"
"alfred","alfred@hotmail.com","2015-08-21 23:03:09","No Lonely Stars","Monserrate Altenwerth","177033","2004"
"alfred","alfred@hotmail.com","2015-10-16 10:43:32","No Lonely Stars","Mrs. Estrella Lockman","157765","1995"
"alfred","alfred@hotmail.com","2015-08-24 20:01:56","No Lonely Stars","Wyman-Beahan","470373","2000"
"alfred","alfred@hotmail.com","2015-08-18 01:04:39","No Lonely Stars","Wyman-Beahan","470373","2000"
"alfred","alfred@hotmail.com","2015-10-09 21:55:22","Ready, Set, Die","Bernier, Pacocha and Aufderhar","315333","1961"
"alfred","alfred@hotmail.com","2015-09-05 18:43:35","Ready, Set, Die","Cole Inc","327344","1954"
"alfred","alfred@hotmail.com","2015-10-11 09:12:40","Ready, Set, Die","Elyse Kunde","261140","1944"
"alfred","alfred@hotmail.com","2015-09-12 02:45:28","Ready, Set, Die","Elyse Kunde","261140","1944"
"alfred","alfred@hotmail.com","2015-08-26 06:02:28","Ready, Set, Die","Elyse Kunde","261140","1944"
"alfred","alfred@hotmail.com","2015-07-22 21:24:12","Ready, Set, Die","Elyse Kunde","261140","1944"
"alfred","alfred@hotmail.com","2015-07-25 03:18:35","Ready, Set, Die","Giovanny Gottlieb","268660","1995"
"alfred","alfred@hotmail.com","2015-09-04 16:55:11","Ready, Set, Die","Kenneth Schinner","289925","1976"
"alfred","alfred@hotmail.com","2015-10-20 11:19:59","Ready, Set, Die","Kshlerin-Christiansen","356420","1995"
"alfred","alfred@hotmail.com","2015-09-12 02:43:53","Ready, Set, Die","Kshlerin-Christiansen","356420","1995"
"alfred","alfred@hotmail.com","2015-08-28 12:04:20","Ready, Set, Die","Miss Alexis Bogan","390663","1972"
"alfred","alfred@hotmail.com","2015-09-15 16:21:07","Ready, Set, Die","Mrs. Trisha Durgan","243235","2007"
"alfred","alfred@hotmail.com","2015-08-17 18:15:17","Ready, Set, Die","Mrs. Trisha Durgan","243235","2007"
"alfred","alfred@hotmail.com","2015-10-10 13:19:42","Ready, Set, Die","Pollich-Reynolds","149197","1981"
"alfred","alfred@hotmail.com","2015-07-29 08:11:23","Ready, Set, Die","Rohan, Mosciski and Kuhlman","346336","1988"
"alfred","alfred@hotmail.com","2015-09-27 03:10:44","Ready, Set, Die","Wilkinson-Zulauf","296700","2002"
"alfred","alfred@hotmail.com","2015-07-31 14:37:34","Ready, Set, Die","Wilkinson-Zulauf","296700","2002"
"alfred","alfred@hotmail.com","2015-09-30 23:42:58","Same Way Through","Arvilla Nienow","139724","2011"
"alfred","alfred@hotmail.com","2015-09-13 02:41:30","Same Way Through","Arvilla Nienow","139724","2011"
"alfred","alfred@hotmail.com","2015-09-05 00:05:26","Same Way Through","Eichmann-Jacobson","379155","1977"
"alfred","alfred@hotmail.com","2015-08-10 10:09:06","Same Way Through","Eichmann-Jacobson","379155","1977"
"alfred","alfred@hotmail.com","2015-07-18 03:13:35","Same Way Through","Eichmann-Jacobson","379155","1977"
"alfred","alfred@hotmail.com","2015-10-08 14:27:48","Same Way Through","Jeffrey Schultz","387266","1947"
"alfred","alfred@hotmail.com","2015-08-08 12:52:11","Same Way Through","Olson-Leuschke","362812","1958"
"alfred","alfred@hotmail.com","2015-08-03 13:47:13","Same Way Through","Olson-Leuschke","362812","1958"
"alfred","alfred@hotmail.com","2015-07-20 22:20:29","Same Way Through","Olson-Leuschke","362812","1958"
"alfred","alfred@hotmail.com","2015-10-04 18:15:58","Same Way Through","Stephanie Moore PhD","176140","1951"
"alfred","alfred@hotmail.com","2015-08-01 18:37:25","Same Way Through","Stephanie Moore PhD","176140","1951"
"alfred","alfred@hotmail.com","2015-07-23 13:07:21","Same Way Through","Stephanie Moore PhD","176140","1951"
"alfred","alfred@hotmail.com","2015-08-18 02:07:15","Slicker Than Rain","Birdie Schinner","324409","2000"
"alfred","alfred@hotmail.com","2015-07-23 01:55:23","Slicker Than Rain","Birdie Schinner","324409","2000"
"alfred","alfred@hotmail.com","2015-08-04 12:29:49","Slicker Than Rain","Deckow, Blick and Brekke","445533","2012"
"alfred","alfred@hotmail.com","2015-08-14 17:55:20","Slicker Than Rain","Lubowitz-Cartwright","313700","1994"
"alfred","alfred@hotmail.com","2015-10-20 09:31:00","Slicker Than Rain","McKenzie and Sons","246700","1951"
"alfred","alfred@hotmail.com","2015-09-06 12:21:18","Slicker Than Rain","McKenzie and Sons","246700","1951"
"alfred","alfred@hotmail.com","2015-08-27 02:03:22","Slicker Than Rain","Ms. Brando Prosacco","204298","1961"
"alfred","alfred@hotmail.com","2015-08-16 02:14:42","Slicker Than Rain","Ms. Brando Prosacco","204298","1961"
"alfred","alfred@hotmail.com","2015-08-27 06:43:38","Slicker Than Rain","Tad Wolf","223044","1944"
"alfred","alfred@hotmail.com","2015-08-30 11:35:02","Slicker Than Rain","Vandervort and Sons","309660","1959"
"alfred","alfred@hotmail.com","2015-07-26 09:48:12","Slicker Than Rain","Willms, Rau and Waelchi","349758","1989"
"alfred","alfred@hotmail.com","2015-10-19 20:55:17","Stop Asking, Just Do","Cassin-Farrell","166051","2014"
"alfred","alfred@hotmail.com","2015-09-26 17:25:09","Stop Asking, Just Do","Corene Cartwright","434938","1973"
"alfred","alfred@hotmail.com","2015-09-14 11:17:40","Stop Asking, Just Do","Corene Cartwright","434938","1973"
"alfred","alfred@hotmail.com","2015-09-08 09:20:21","Stop Asking, Just Do","Corene Cartwright","434938","1973"
"alfred","alfred@hotmail.com","2015-08-22 16:19:50","Stop Asking, Just Do","Corene Cartwright","434938","1973"
"alfred","alfred@hotmail.com","2015-08-20 07:39:26","Stop Asking, Just Do","Corene Cartwright","434938","1973"
"alfred","alfred@hotmail.com","2015-08-10 12:07:16","Stop Asking, Just Do","Corene Cartwright","434938","1973"
"alfred","alfred@hotmail.com","2015-10-11 14:08:14","Stop Asking, Just Do","Monserrate Parker","420527","1996"
"alfred","alfred@hotmail.com","2015-08-30 04:33:53","Stop Asking, Just Do","Monserrate Parker","420527","1996"
"alfred","alfred@hotmail.com","2015-09-13 01:59:21","Stop Asking, Just Do","Mrs. Colleen Schmeler","446999","1973"
"alfred","alfred@hotmail.com","2015-10-09 15:30:41","Stop Asking, Just Do","Torrey Wiza","271107","1960"
"alfred","alfred@hotmail.com","2015-09-29 21:26:37","The Frog Catchers Field Manual","Bogan-Stanton","444989","1940"
"alfred","alfred@hotmail.com","2015-07-26 21:56:10","The Frog Catchers Field Manual","Bogan-Stanton","444989","1940"
"alfred","alfred@hotmail.com","2015-10-15 15:35:45","The Frog Catchers Field Manual","Carolina Abernathy","132043","1997"
"alfred","alfred@hotmail.com","2015-08-07 04:09:06","The Frog Catchers Field Manual","Dr. Meredith Blanda","292497","1961"
"alfred","alfred@hotmail.com","2015-10-09 13:46:34","The Frog Catchers Field Manual","Elinore Stroman","174150","1974"
"alfred","alfred@hotmail.com","2015-08-19 18:33:32","The Frog Catchers Field Manual","Elinore Stroman","174150","1974"
"alfred","alfred@hotmail.com","2015-09-11 11:51:26","The Frog Catchers Field Manual","Goyette, Rippin and Keebler","296777","1948"
"alfred","alfred@hotmail.com","2015-09-27 00:15:36","The Frog Catchers Field Manual","Heidi Gusikowski","314377","1969"
"alfred","alfred@hotmail.com","2015-08-26 11:53:12","The Frog Catchers Field Manual","Heidi Gusikowski","314377","1969"
"alfred","alfred@hotmail.com","2015-10-11 02:14:30","The Frog Catchers Field Manual","Josh Bauch","311200","1960"
"alfred","alfred@hotmail.com","2015-09-22 11:28:57","The Frog Catchers Field Manual","Josh Bauch","311200","1960"
